ano_mes,ano,faixa_potencia,marca,soma_kw,qtd_instalacoes,kw_medio_instalacao
2018-08,2018,10–20 kW,Fronius,2475.4,170,14.561176470588236
2018-08,2018,10–20 kW,Growatt,93.15,7,13.307142857142859
2018-08,2018,10–20 kW,Hoymiles,10.5,1,10.5
2018-08,2018,10–20 kW,Huawei,189.26,12,15.771666666666667
2018-08,2018,10–20 kW,Ingeteam,35.0,2,17.5
2018-08,2018,10–20 kW,Intelbras,12.5,1,12.5
2018-08,2018,10–20 kW,Kstar,93.33,6,15.555
2018-08,2018,10–20 kW,Não informado,203.86,13,15.681538461538462
2018-08,2018,10–20 kW,Outros,318.38,23,13.842608695652174
2018-08,2018,10–20 kW,PHB,173.26,11,15.75090909090909
2018-08,2018,10–20 kW,Refusol,80.86,5,16.172
2018-08,2018,10–20 kW,Renovigi,253.61,17,14.918235294117649
2018-08,2018,10–20 kW,SAJ,40.0,2,20.0
2018-08,2018,10–20 kW,SMA,137.02,9,15.224444444444446
2018-08,2018,10–20 kW,SolarEdge,34.06,2,17.03
2018-08,2018,10–20 kW,Solax Power,32.0,2,16.0
2018-08,2018,10–20 kW,Sungrow,115.91,9,12.878888888888888
2018-08,2018,10–20 kW,WEG,112.4,7,16.057142857142857
2018-08,2018,10–20 kW,WEG (Huawei),24.54,2,12.27
2018-08,2018,20–75 kW,ABB/FIMER,2096.23,51,41.10254901960784
2018-08,2018,20–75 kW,APsystems,99.0,2,49.5
2018-08,2018,20–75 kW,B&B POWER,158.4,4,39.6
2018-08,2018,20–75 kW,Canadian Solar,664.79,19,34.98894736842105
2018-08,2018,20–75 kW,Deye,35.0,1,35.0
2018-08,2018,20–75 kW,Fronius,4017.48,105,38.261714285714284
2018-08,2018,20–75 kW,Goodwe,30.0,1,30.0
2018-08,2018,20–75 kW,Growatt,21.6,1,21.6
2018-08,2018,20–75 kW,Huawei,820.35,20,41.0175
2018-08,2018,20–75 kW,Ingeteam,91.16,2,45.58
2018-08,2018,20–75 kW,Kstar,318.85,7,45.550000000000004
2018-08,2018,20–75 kW,Não informado,632.37,15,42.158
2018-08,2018,20–75 kW,Outros,1377.54,32,43.048125
2018-08,2018,20–75 kW,PHB,911.42,25,36.4568
2018-08,2018,20–75 kW,Refusol,491.25,12,40.9375
2018-08,2018,20–75 kW,Renovigi,1014.95,21,48.33095238095238
2018-08,2018,20–75 kW,SAJ,93.2,3,31.066666666666666
2018-08,2018,20–75 kW,SMA,130.02,5,26.004
2018-08,2018,20–75 kW,Sofar Solar,24.7,1,24.7
2018-08,2018,20–75 kW,Solis (Ginlong),179.52,4,44.88
2018-08,2018,20–75 kW,Sungrow,1934.98,42,46.070952380952384
2018-08,2018,20–75 kW,WEG,794.22,21,37.82
2018-08,2018,75–300 kW,ABB/FIMER,713.34,5,142.668
2018-08,2018,75–300 kW,B&B POWER,79.92,1,79.92
2018-08,2018,75–300 kW,Canadian Solar,285.0,3,95.0
2018-08,2018,75–300 kW,Fronius,491.12,4,122.78
2018-08,2018,75–300 kW,Huawei,344.0,2,172.0
2018-08,2018,75–300 kW,Não informado,108.0,1,108.0
2018-08,2018,75–300 kW,Outros,747.5,5,149.5
2018-08,2018,75–300 kW,Renovigi,669.56,5,133.91199999999998
2018-08,2018,75–300 kW,Sungrow,960.0,7,137.14285714285714
2018-08,2018,75–300 kW,WEG,108.0,1,108.0
2018-08,2018,300 kW–1 MW,Outros,360.0,1,360.0
2018-08,2018,300 kW–1 MW,Sungrow,840.0,1,840.0
2018-08,2018,1–5 MW,Growatt,1100.0,1,1100.0
2018-08,2018,1–5 MW,WEG,2400.0,1,2400.0
2018-09,2018,≤10 kW,ABB/FIMER,1216.53,254,4.789488188976378
2018-09,2018,≤10 kW,APsystems,287.35,122,2.3553278688524593
2018-09,2018,≤10 kW,B&B POWER,391.15999999999997,91,4.298461538461538
2018-09,2018,≤10 kW,BYD,5.0,1,5.0
2018-09,2018,≤10 kW,Bel Energy,8.68,2,4.34
2018-09,2018,≤10 kW,Canadian Solar,760.09,221,3.4393212669683257
2018-09,2018,≤10 kW,Deye,11.98,4,2.995
2018-09,2018,≤10 kW,Ecosolys,74.82,32,2.338125
2018-09,2018,≤10 kW,Elgin,8.879999999999999,3,2.9599999999999995
2018-09,2018,≤10 kW,Fronius,3070.0899999999997,602,5.099817275747508
2018-09,2018,≤10 kW,Growatt,414.39,122,3.396639344262295
2018-09,2018,≤10 kW,Hoymiles,30.4,9,3.3777777777777778
2018-09,2018,≤10 kW,Huawei,124.85,22,5.675
2018-09,2018,≤10 kW,Ingeteam,88.4,15,5.8933333333333335
2018-09,2018,≤10 kW,Intelbras,10.0,1,10.0
2018-09,2018,≤10 kW,Kstar,255.57,64,3.99328125
2018-09,2018,≤10 kW,NEP,6.99,6,1.165
2018-09,2018,≤10 kW,Não informado,89.6,14,6.3999999999999995
2018-09,2018,≤10 kW,Outros,754.71,176,4.288125
2018-09,2018,≤10 kW,PHB,775.85,182,4.262912087912088
2018-09,2018,≤10 kW,Refusol,3.0,1,3.0
2018-09,2018,≤10 kW,Renovigi,877.97,243,3.613045267489712
2018-09,2018,≤10 kW,SAJ,19.5,2,9.75
2018-09,2018,≤10 kW,SMA,396.3,111,3.5702702702702704
2018-09,2018,≤10 kW,Sofar Solar,39.0,6,6.5
2018-09,2018,≤10 kW,Solax Power,11.73,4,2.9325
2018-09,2018,≤10 kW,Solis (Ginlong),19.6,2,9.8
2018-09,2018,≤10 kW,Sungrow,340.88,84,4.058095238095238
2018-09,2018,≤10 kW,WEG,388.98,88,4.420227272727273
2018-09,2018,10–20 kW,ABB/FIMER,536.9,34,15.791176470588235
2018-09,2018,10–20 kW,APsystems,52.0,4,13.0
2018-09,2018,10–20 kW,B&B POWER,222.08,13,17.083076923076923
2018-09,2018,10–20 kW,Canadian Solar,111.15,7,15.87857142857143
2018-09,2018,10–20 kW,Fronius,1862.33,125,14.898639999999999
2018-09,2018,10–20 kW,Growatt,207.97,13,15.997692307692308
2018-09,2018,10–20 kW,Hoymiles,12.5,1,12.5
2018-09,2018,10–20 kW,Huawei,235.3,14,16.807142857142857
2018-09,2018,10–20 kW,Ingeteam,15.0,1,15.0
2018-09,2018,10–20 kW,Kstar,51.65,4,12.9125
2018-09,2018,10–20 kW,Não informado,146.24,10,14.624
2018-09,2018,10–20 kW,Outros,337.53000000000003,22,15.342272727272729
2018-09,2018,10–20 kW,PHB,340.07,21,16.193809523809524
2018-09,2018,10–20 kW,Refusol,153.53,9,17.058888888888887
2018-09,2018,10–20 kW,Renovigi,282.23,18,15.679444444444446
2018-09,2018,10–20 kW,SAJ,12.0,1,12.0
2018-09,2018,10–20 kW,SMA,102.28,7,14.611428571428572
2018-09,2018,10–20 kW,SolarEdge,10.4,1,10.4
2018-09,2018,10–20 kW,Solax Power,20.0,1,20.0
2018-09,2018,10–20 kW,Solis (Ginlong),15.0,1,15.0
2018-09,2018,10–20 kW,Sungrow,98.52000000000001,8,12.315000000000001
2018-09,2018,10–20 kW,WEG,173.04,11,15.73090909090909
2018-09,2018,20–75 kW,ABB/FIMER,1259.66,28,44.987857142857145
2018-09,2018,20–75 kW,APsystems,100.0,3,33.333333333333336
2018-09,2018,20–75 kW,B&B POWER,266.0,8,33.25
2018-09,2018,20–75 kW,Canadian Solar,631.95,19,33.26052631578948
2018-09,2018,20–75 kW,Chint,75.0,1,75.0
2018-09,2018,20–75 kW,Fronius,3494.71,90,38.83011111111111
2018-09,2018,20–75 kW,Growatt,378.0,7,54.0
2018-09,2018,20–75 kW,Huawei,1024.46,24,42.685833333333335
2018-09,2018,20–75 kW,Ingeteam,231.56,5,46.312
2018-09,2018,20–75 kW,Kstar,519.69,14,37.12071428571429
2018-09,2018,20–75 kW,Não informado,385.33000000000004,8,48.166250000000005
2018-09,2018,20–75 kW,Outros,908.61,21,43.26714285714286
2018-09,2018,20–75 kW,PHB,533.97,14,38.14071428571429
2018-09,2018,20–75 kW,Refusol,437.39,12,36.44916666666666
2018-09,2018,20–75 kW,Renovigi,325.04,7,46.434285714285714
2018-09,2018,20–75 kW,SAJ,26.4,1,26.4
2018-09,2018,20–75 kW,SHENZHEN,30.0,1,30.0
2018-09,2018,20–75 kW,SMA,250.36,7,35.76571428571429
2018-09,2018,20–75 kW,SolarEdge,26.4,1,26.4
2018-09,2018,20–75 kW,Sungrow,2206.96,50,44.1392
2018-09,2018,20–75 kW,WEG,275.6,7,39.371428571428574
2018-09,2018,75–300 kW,ABB/FIMER,850.0,5,170.0
2018-09,2018,75–300 kW,B&B POWER,104.0,1,104.0
2018-09,2018,75–300 kW,Fronius,711.0,6,118.5
2018-09,2018,75–300 kW,Goodwe,115.02,1,115.02
2018-09,2018,75–300 kW,Huawei,195.0,2,97.5
2018-09,2018,75–300 kW,Ingeteam,254.03,2,127.015
2018-09,2018,75–300 kW,Kstar,200.75,2,100.375
2018-09,2018,75–300 kW,Não informado,204.0,2,102.0
2018-09,2018,75–300 kW,Outros,200.0,2,100.0
2018-09,2018,75–300 kW,PHB,100.0,1,100.0
2018-09,2018,75–300 kW,Renovigi,100.0,1,100.0
2018-09,2018,75–300 kW,SMA,225.0,1,225.0
2018-09,2018,75–300 kW,Sungrow,324.0,3,108.0
2018-09,2018,300 kW–1 MW,ABB/FIMER,1920.0,2,960.0
2018-09,2018,300 kW–1 MW,Outros,459.94,1,459.94
2018-09,2018,1–5 MW,Ingeteam,4070.0,1,4070.0
2018-10,2018,≤10 kW,ABB/FIMER,1475.6299999999999,318,4.6403459119496855
2018-10,2018,≤10 kW,APsystems,366.21,133,2.7534586466165414
2018-10,2018,≤10 kW,B&B POWER,284.8,68,4.188235294117647
2018-10,2018,≤10 kW,Bedin Solar,13.0,2,6.5
2018-10,2018,≤10 kW,Canadian Solar,1288.95,355,3.6308450704225352
2018-10,2018,≤10 kW,Deye,10.26,4,2.565
2018-10,2018,≤10 kW,Ecosolys,134.56,53,2.538867924528302
2018-10,2018,≤10 kW,Elgin,7.68,1,7.68
2018-10,2018,≤10 kW,Fronius,4299.93,813,5.288966789667897
2018-10,2018,≤10 kW,Goodwe,12.54,3,4.18
2018-10,2018,≤10 kW,Growatt,545.71,140,3.897928571428572
2018-10,2018,≤10 kW,Hoymiles,44.6,19,2.3473684210526318
2018-10,2018,≤10 kW,Huawei,164.27,32,5.1334375
2018-10,2018,≤10 kW,Hypontech,14.36,2,7.18
2018-10,2018,≤10 kW,Ingeteam,47.9,10,4.79
2018-10,2018,≤10 kW,Intelbras,50.0,5,10.0
2018-10,2018,≤10 kW,Kstar,222.57,54,4.121666666666666
2018-10,2018,≤10 kW,NEP,10.29,7,1.47
2018-10,2018,≤10 kW,Não informado,184.8,38,4.863157894736842
2018-10,2018,≤10 kW,Outros,1012.67,246,4.116544715447154
2018-10,2018,≤10 kW,PHB,982.91,224,4.387991071428571
2018-10,2018,≤10 kW,Renovigi,1321.03,356,3.710758426966292
2018-10,2018,≤10 kW,SAJ,36.68,7,5.24
2018-10,2018,≤10 kW,SMA,445.93,116,3.8442241379310347
2018-10,2018,≤10 kW,Sofar Solar,9.96,3,3.3200000000000003
2018-10,2018,≤10 kW,Solax Power,9.53,2,4.765
2018-10,2018,≤10 kW,Solis (Ginlong),15.96,2,7.98
2018-10,2018,≤10 kW,Sungrow,641.95,146,4.396917808219178
2018-10,2018,≤10 kW,WEG,481.2,104,4.6269230769230765
2018-10,2018,≤10 kW,WEG (Huawei),16.48,3,5.493333333333333
2018-10,2018,10–20 kW,ABB/FIMER,750.99,47,15.978510638297873
2018-10,2018,10–20 kW,APsystems,30.0,2,15.0
2018-10,2018,10–20 kW,B&B POWER,232.57,15,15.504666666666667
2018-10,2018,10–20 kW,Bel Energy,14.0,1,14.0
2018-10,2018,10–20 kW,Canadian Solar,78.53,5,15.706
2018-10,2018,10–20 kW,Ecosolys,12.05,1,12.05
2018-10,2018,10–20 kW,Enphase,12.73,1,12.73
2018-10,2018,10–20 kW,Fronius,2826.89,193,14.647098445595855
2018-10,2018,10–20 kW,GE,17.0,1,17.0
2018-10,2018,10–20 kW,Growatt,155.88,11,14.17090909090909
2018-10,2018,10–20 kW,Hoymiles,30.5,2,15.25
2018-10,2018,10–20 kW,Huawei,299.76,21,14.274285714285714
2018-10,2018,10–20 kW,Ingeteam,54.95,4,13.7375
2018-10,2018,10–20 kW,Kstar,119.95,8,14.99375
2018-10,2018,10–20 kW,NEP,24.6,2,12.3
2018-10,2018,10–20 kW,Não informado,247.94,16,15.49625
2018-10,2018,10–20 kW,Outros,511.15,34,15.033823529411764
2018-10,2018,10–20 kW,PHB,342.1,22,15.55
2018-10,2018,10–20 kW,Refusol,79.5,4,19.875
2018-10,2018,10–20 kW,Renovigi,317.8,20,15.89
2018-10,2018,10–20 kW,SAJ,12.0,1,12.0
2018-10,2018,10–20 kW,SMA,35.0,2,17.5
2018-10,2018,10–20 kW,SolarEdge,72.01,5,14.402000000000001
2018-10,2018,10–20 kW,Sungrow,236.6,17,13.91764705882353
2018-10,2018,10–20 kW,WEG,199.54,13,15.349230769230768
2018-10,2018,10–20 kW,WEG (Huawei),36.8,2,18.4
2018-10,2018,20–75 kW,ABB/FIMER,2113.54,48,44.03208333333333
2018-10,2018,20–75 kW,B&B POWER,454.73,9,50.525555555555556
2018-10,2018,20–75 kW,Canadian Solar,500.26,18,27.79222222222222
2018-10,2018,20–75 kW,Fronius,3548.03,101,35.1290099009901
2018-10,2018,20–75 kW,Growatt,530.8199999999999,13,40.83230769230769
2018-10,2018,20–75 kW,Huawei,2113.06,49,43.123673469387754
2018-10,2018,20–75 kW,Ingeteam,62.7,2,31.35
2018-10,2018,20–75 kW,Kstar,738.88,17,43.4635294117647
2018-10,2018,20–75 kW,Não informado,710.38,19,37.38842105263158
2018-10,2018,20–75 kW,Outros,1638.46,39,42.01179487179487
2018-10,2018,20–75 kW,PHB,818.36,22,37.198181818181816
2018-10,2018,20–75 kW,Refusol,308.32,7,44.04571428571428
2018-10,2018,20–75 kW,Renovigi,775.76,19,40.82947368421053
2018-10,2018,20–75 kW,SAJ,131.38,5,26.276
2018-10,2018,20–75 kW,SMA,430.07,12,35.839166666666664
2018-10,2018,20–75 kW,Sofar Solar,126.0,2,63.0
2018-10,2018,20–75 kW,SolarEdge,153.5,4,38.375
2018-10,2018,20–75 kW,Solis (Ginlong),106.0,2,53.0
2018-10,2018,20–75 kW,Sungrow,2889.56,59,48.97559322033898
2018-10,2018,20–75 kW,WEG,274.82,9,30.535555555555554
2018-10,2018,20–75 kW,WEG (Huawei),162.0,3,54.0
2018-10,2018,75–300 kW,ABB/FIMER,468.68,5,93.736
2018-10,2018,75–300 kW,Fronius,548.0,4,137.0
2018-10,2018,75–300 kW,Growatt,80.0,1,80.0
2018-10,2018,75–300 kW,Huawei,157.41,1,157.41
2018-10,2018,75–300 kW,Ingeteam,220.0,1,220.0
2018-10,2018,75–300 kW,Kstar,90.0,1,90.0
2018-10,2018,75–300 kW,Outros,372.5,3,124.16666666666667
2018-10,2018,75–300 kW,Refusol,160.0,1,160.0
2018-10,2018,75–300 kW,Renovigi,110.0,1,110.0
2018-10,2018,75–300 kW,Sungrow,1290.94,10,129.094
2018-10,2018,75–300 kW,WEG (Huawei),270.0,2,135.0
2018-10,2018,300 kW–1 MW,Huawei,1000.0,1,1000.0
2018-10,2018,300 kW–1 MW,Outros,792.0,1,792.0
2018-10,2018,300 kW–1 MW,PHB,340.0,1,340.0
2018-11,2018,≤10 kW,ABB/FIMER,1204.17,262,4.596068702290077
2018-11,2018,≤10 kW,APsystems,420.21,129,3.257441860465116
2018-11,2018,≤10 kW,B&B POWER,368.5,82,4.4939024390243905
2018-11,2018,≤10 kW,Canadian Solar,1272.6200000000001,348,3.656954022988506
2018-11,2018,≤10 kW,Deye,24.47,3,8.156666666666666
2018-11,2018,≤10 kW,Ecosolys,100.47,43,2.336511627906977
2018-11,2018,≤10 kW,Elgin,29.38,9,3.2644444444444445
2018-11,2018,≤10 kW,Enphase,2.2,1,2.2
2018-11,2018,≤10 kW,Fronius,4739.96,874,5.423295194508009
2018-11,2018,≤10 kW,Goodwe,8.0,2,4.0
2018-11,2018,≤10 kW,Growatt,2038.9399999999998,304,6.70703947368421
2018-11,2018,≤10 kW,Hoymiles,46.42,24,1.9341666666666668
2018-11,2018,≤10 kW,Huawei,216.45,43,5.033720930232558
2018-11,2018,≤10 kW,Ingeteam,64.84,14,4.631428571428572
2018-11,2018,≤10 kW,Intelbras,12.22,2,6.11
2018-11,2018,≤10 kW,Kehua,6.0,1,6.0
2018-11,2018,≤10 kW,Kstar,157.08,35,4.488
2018-11,2018,≤10 kW,NEP,24.16,9,2.6844444444444444
2018-11,2018,≤10 kW,Não informado,364.44,76,4.795263157894737
2018-11,2018,≤10 kW,Outros,946.15,231,4.0958874458874455
2018-11,2018,≤10 kW,PHB,1103.06,244,4.520737704918033
2018-11,2018,≤10 kW,Refusol,14.59,2,7.295
2018-11,2018,≤10 kW,Renovigi,1457.25,402,3.625
2018-11,2018,≤10 kW,SAJ,41.98,7,5.997142857142856
2018-11,2018,≤10 kW,SMA,202.44,66,3.0672727272727274
2018-11,2018,≤10 kW,Sofar Solar,14.9,3,4.966666666666667
2018-11,2018,≤10 kW,SolarEdge,4.0,1,4.0
2018-11,2018,≤10 kW,Solax Power,17.43,8,2.17875
2018-11,2018,≤10 kW,Solis (Ginlong),15.0,4,3.75
2018-11,2018,≤10 kW,Solplanet,5.0,1,5.0
2018-11,2018,≤10 kW,Sungrow,789.15,188,4.197606382978723
2018-11,2018,≤10 kW,WEG,708.57,158,4.484620253164557
2018-11,2018,≤10 kW,WEG (Huawei),29.63,5,5.926
2018-11,2018,10–20 kW,ABB/FIMER,818.92,50,16.3784
2018-11,2018,10–20 kW,APsystems,53.0,3,17.666666666666668
2018-11,2018,10–20 kW,B&B POWER,313.36,18,17.40888888888889
2018-11,2018,10–20 kW,Canadian Solar,154.5,10,15.45
2018-11,2018,10–20 kW,Ecosolys,13.0,1,13.0
2018-11,2018,10–20 kW,Elgin,13.5,1,13.5
2018-11,2018,10–20 kW,Fronius,2857.21,195,14.652358974358975
2018-11,2018,10–20 kW,GE,17.0,1,17.0
2018-11,2018,10–20 kW,Growatt,390.26,24,16.260833333333334
2018-11,2018,10–20 kW,Hoymiles,16.0,1,16.0
2018-11,2018,10–20 kW,Huawei,470.02,29,16.20758620689655
2018-11,2018,10–20 kW,Ingeteam,34.47,2,17.235
2018-11,2018,10–20 kW,Kstar,188.88,13,14.529230769230768
2018-11,2018,10–20 kW,Não informado,329.44,23,14.323478260869566
2018-11,2018,10–20 kW,Outros,495.98,33,15.029696969696971
2018-11,2018,10–20 kW,PHB,533.29,34,15.684999999999999
2018-11,2018,10–20 kW,Refusol,241.1,16,15.06875
2018-11,2018,10–20 kW,Renovigi,505.99,33,15.333030303030304
2018-11,2018,10–20 kW,SAJ,30.0,2,15.0
2018-11,2018,10–20 kW,SMA,83.0,6,13.833333333333334
2018-11,2018,10–20 kW,SolarEdge,92.22,7,13.174285714285714
2018-11,2018,10–20 kW,Sungrow,289.93,21,13.806190476190476
2018-11,2018,10–20 kW,WEG,274.47,19,14.445789473684211
2018-11,2018,10–20 kW,WEG (Huawei),35.0,2,17.5
2018-11,2018,20–75 kW,ABB/FIMER,1909.5,49,38.96938775510204
2018-11,2018,20–75 kW,APsystems,26.0,1,26.0
2018-11,2018,20–75 kW,B&B POWER,327.26,9,36.36222222222222
2018-11,2018,20–75 kW,Canadian Solar,713.01,24,29.70875
2018-11,2018,20–75 kW,Chint,104.56,3,34.85333333333333
2018-11,2018,20–75 kW,Deye,40.0,1,40.0
2018-11,2018,20–75 kW,Fronius,4821.51,128,37.668046875
2018-11,2018,20–75 kW,Growatt,851.1,25,34.044000000000004
2018-11,2018,20–75 kW,Huawei,1929.86,46,41.953478260869566
2018-11,2018,20–75 kW,Ingeteam,88.0,2,44.0
2018-11,2018,20–75 kW,Kstar,710.13,14,50.723571428571425
2018-11,2018,20–75 kW,Não informado,1198.63,30,39.95433333333334
2018-11,2018,20–75 kW,Outros,1842.37,40,46.05925
2018-11,2018,20–75 kW,PHB,863.28,25,34.5312
2018-11,2018,20–75 kW,Refusol,180.0,5,36.0
2018-11,2018,20–75 kW,Renovigi,724.4,15,48.29333333333333
2018-11,2018,20–75 kW,SAJ,124.0,3,41.333333333333336
2018-11,2018,20–75 kW,SMA,320.87,9,35.65222222222222
2018-11,2018,20–75 kW,Sofar Solar,40.5,1,40.5
2018-11,2018,20–75 kW,SolarEdge,202.2,6,33.699999999999996
2018-11,2018,20–75 kW,Solis (Ginlong),103.7,2,51.85
2018-11,2018,20–75 kW,Sungrow,2763.82,62,44.57774193548387
2018-11,2018,20–75 kW,WEG,691.5,17,40.6764705882353
2018-11,2018,20–75 kW,WEG (Huawei),136.06,4,34.015
2018-11,2018,75–300 kW,ABB/FIMER,653.5,5,130.7
2018-11,2018,75–300 kW,B&B POWER,295.65,1,295.65
2018-11,2018,75–300 kW,Fronius,378.0,2,189.0
2018-11,2018,75–300 kW,Growatt,240.0,1,240.0
2018-11,2018,75–300 kW,Huawei,455.0,4,113.75
2018-11,2018,75–300 kW,Ingeteam,100.0,1,100.0
2018-11,2018,75–300 kW,Kstar,100.0,1,100.0
2018-11,2018,75–300 kW,Não informado,237.5,1,237.5
2018-11,2018,75–300 kW,Outros,378.0,3,126.0
2018-11,2018,75–300 kW,Refusol,160.0,1,160.0
2018-11,2018,75–300 kW,Renovigi,696.0,3,232.0
2018-11,2018,75–300 kW,SAJ,110.0,1,110.0
2018-11,2018,75–300 kW,Sofar Solar,99.0,1,99.0
2018-11,2018,75–300 kW,Sungrow,1107.6599999999999,7,158.23714285714283
2018-11,2018,300 kW–1 MW,ABB/FIMER,951.25,2,475.625
2018-11,2018,300 kW–1 MW,Outros,412.07,1,412.07
2018-11,2018,300 kW–1 MW,PHB,360.0,1,360.0
2018-11,2018,300 kW–1 MW,Sungrow,500.0,1,500.0
2018-12,2018,≤10 kW,ABB/FIMER,1091.0,221,4.9366515837104075
2018-12,2018,≤10 kW,APsystems,404.64,134,3.019701492537313
2018-12,2018,≤10 kW,B&B POWER,251.34,56,4.488214285714286
2018-12,2018,≤10 kW,BYD,5.0,1,5.0
2018-12,2018,≤10 kW,Canadian Solar,1613.38,441,3.6584580498866215
2018-12,2018,≤10 kW,Deye,13.2,4,3.3
2018-12,2018,≤10 kW,Ecosolys,120.26,55,2.186545454545455
2018-12,2018,≤10 kW,Elgin,12.56,2,6.28
2018-12,2018,≤10 kW,Fronius,4821.79,905,5.3279447513812155
2018-12,2018,≤10 kW,GE,5.3,1,5.3
2018-12,2018,≤10 kW,Growatt,3637.9,450,8.084222222222223
2018-12,2018,≤10 kW,Hoymiles,47.230000000000004,21,2.2490476190476194
2018-12,2018,≤10 kW,Huawei,338.59,69,4.907101449275362
2018-12,2018,≤10 kW,Hypontech,5.28,1,5.28
2018-12,2018,≤10 kW,Ingeteam,38.86,6,6.476666666666667
2018-12,2018,≤10 kW,Intelbras,26.8,3,8.933333333333334
2018-12,2018,≤10 kW,Kstar,128.67,31,4.150645161290322
2018-12,2018,≤10 kW,NEP,19.6,10,1.9600000000000002
2018-12,2018,≤10 kW,Não informado,433.2,97,4.465979381443299
2018-12,2018,≤10 kW,Outros,1061.04,260,4.080923076923077
2018-12,2018,≤10 kW,PHB,981.15,224,4.3801339285714285
2018-12,2018,≤10 kW,Refusol,4.0,1,4.0
2018-12,2018,≤10 kW,Renovigi,1375.05,371,3.7063342318059296
2018-12,2018,≤10 kW,SAJ,18.62,6,3.1033333333333335
2018-12,2018,≤10 kW,SMA,212.27,53,4.005094339622642
2018-12,2018,≤10 kW,Sofar Solar,76.95,17,4.526470588235294
2018-12,2018,≤10 kW,SolarEdge,28.1,4,7.025
2018-12,2018,≤10 kW,Solax Power,3.63,2,1.815
2018-12,2018,≤10 kW,Sungrow,895.36,197,4.5449746192893405
2018-12,2018,≤10 kW,Tsun,8.5,1,8.5
2018-12,2018,≤10 kW,WEG,826.28,181,4.565082872928176
2018-12,2018,≤10 kW,WEG (Huawei),5.3100000000000005,2,2.6550000000000002
2018-12,2018,10–20 kW,ABB/FIMER,742.24,49,15.147755102040817
2018-12,2018,10–20 kW,APsystems,35.0,3,11.666666666666666
2018-12,2018,10–20 kW,B&B POWER,195.99,12,16.3325
2018-12,2018,10–20 kW,Bel Energy,14.0,1,14.0
2018-12,2018,10–20 kW,Canadian Solar,92.56,7,13.222857142857142
2018-12,2018,10–20 kW,Deye,11.1,1,11.1
2018-12,2018,10–20 kW,Ecosolys,24.0,2,12.0
2018-12,2018,10–20 kW,Fronius,2825.05,190,14.868684210526316
2018-12,2018,10–20 kW,Growatt,95.8,6,15.966666666666667
2018-12,2018,10–20 kW,Hoymiles,23.5,2,11.75
2018-12,2018,10–20 kW,Huawei,305.01,20,15.250499999999999
2018-12,2018,10–20 kW,Kstar,84.17,5,16.834
2018-12,2018,10–20 kW,Livoltek,19.0,1,19.0
2018-12,2018,10–20 kW,Não informado,251.97,17,14.821764705882353
2018-12,2018,10–20 kW,Outros,421.04,30,14.034666666666668
2018-12,2018,10–20 kW,PHB,389.43,23,16.93173913043478
2018-12,2018,10–20 kW,Refusol,91.2,6,15.200000000000001
2018-12,2018,10–20 kW,Renovigi,323.8,19,17.042105263157897
2018-12,2018,10–20 kW,SMA,107.96,6,17.993333333333332
2018-12,2018,10–20 kW,Sofar Solar,28.0,2,14.0
2018-12,2018,10–20 kW,SolarEdge,94.56,6,15.76
2018-12,2018,10–20 kW,Solax Power,17.0,1,17.0
2018-12,2018,10–20 kW,Solis (Ginlong),42.86,3,14.286666666666667
2018-12,2018,10–20 kW,Solplanet,15.0,1,15.0
2018-12,2018,10–20 kW,Sungrow,501.88,37,13.564324324324325
2018-12,2018,10–20 kW,Tsun,12.0,1,12.0
2018-12,2018,10–20 kW,WEG,300.8,21,14.323809523809524
2018-12,2018,10–20 kW,WEG (Huawei),13.0,1,13.0
2018-12,2018,20–75 kW,ABB/FIMER,1803.31,41,43.98317073170732
2018-12,2018,20–75 kW,APsystems,114.0,3,38.0
2018-12,2018,20–75 kW,B&B POWER,215.0,7,30.714285714285715
2018-12,2018,20–75 kW,Canadian Solar,991.0,33,30.03030303030303
2018-12,2018,20–75 kW,Chint,57.06,1,57.06
2018-12,2018,20–75 kW,Fronius,4524.47,122,37.08581967213115
2018-12,2018,20–75 kW,Goodwe,75.0,1,75.0
2018-12,2018,20–75 kW,Growatt,826.05,19,43.47631578947368
2018-12,2018,20–75 kW,Hoymiles,40.0,1,40.0
2018-12,2018,20–75 kW,Huawei,1566.96,40,39.174
2018-12,2018,20–75 kW,Kstar,682.32,17,40.1364705882353
2018-12,2018,20–75 kW,Não informado,777.4,19,40.91578947368421
2018-12,2018,20–75 kW,Outros,1405.9,37,37.9972972972973
2018-12,2018,20–75 kW,PHB,884.84,24,36.86833333333333
2018-12,2018,20–75 kW,Refusol,674.54,17,39.678823529411765
2018-12,2018,20–75 kW,Renovigi,725.13,15,48.342
2018-12,2018,20–75 kW,SAJ,288.5,5,57.7
2018-12,2018,20–75 kW,SMA,219.07999999999998,5,43.815999999999995
2018-12,2018,20–75 kW,Sofar Solar,87.0,3,29.0
2018-12,2018,20–75 kW,SolarEdge,373.79,10,37.379000000000005
2018-12,2018,20–75 kW,Solax Power,38.94,1,38.94
2018-12,2018,20–75 kW,Solis (Ginlong),60.0,1,60.0
2018-12,2018,20–75 kW,Sungrow,3729.11,76,49.06723684210527
2018-12,2018,20–75 kW,WEG,1023.36,22,46.516363636363636
2018-12,2018,20–75 kW,WEG (Huawei),162.0,4,40.5
2018-12,2018,75–300 kW,ABB/FIMER,929.62,7,132.80285714285714
