raw_normalized,exemplo_bruto,qtd_instalacoes,soma_kw,pct_do_total_kw,correcao_marca
SMA SOLAR SMA SOLAR,"SMA SOLAR, SMA SOLAR",3,129.55,0.00025667195954560496,
HANDYTECH,Handytech,16,129.47,0.00025651345891446913,
CSI 5K S22002 ED,CSI-5K-S22002-ED,25,129.44,0.00025645402117779317,
GW5000D NS,GW5000D-NS,28,129.4,0.00025637477086222526,
335P6K 36,335P6K-36,5,129.35,0.00025627570796776534,
HPEWIND,HPEWIND,27,129.07,0.0002557209557587899,
1 GOODWE E 27 APSYSTEMS,1 GOODWE E 27 APSYSTEMS,1,129.0,0.000255582267706546,
10 5KTLM G3,1055 - 10.5KTLM-G3,6,128.94,0.0002554633922331941,
FRONIUS HUAWEI,"Fronius, Huawei",4,128.63,0.00025484920228754275,
BRASSUNNY,BRASSUNNY,7,128.29,0.0002541755746052154,
USINA FOTOVOLTAICA SOL,Usina Fotovoltaica – SOL,7,128.0,0.000253601009817348,
HOYMILIS,HOYMILIS,29,127.92,0.0002534425091862122,
SOLAR INVERTER,SOLAR INVERTER,5,127.74,0.0002530858827661565,
SHENZEN SOFARSOLAR,SHENZEN SOFARSOLAR,7,127.5,0.000252610380872749,
25000TL G2,25000TL-G2,6,127.5,0.000252610380872749,
CANADIN SOLAR,CANADIN SOLAR,26,127.42,0.00025245188024161316,
MID 15KTL3 XL,1348 - MID 15KTL3-XL,9,127.4,0.0002524122550838292,
KSTAR GROWATT,kstar growatt,5,127.25,0.00025211506640044945,
WEG HOYMILES,WEG / HOYMILES,12,127.16,0.0002519367531904217,
NASEN,nasen,16,127.16,0.0002519367531904217,
CS3W 445MS,CS3W-445MS,11,127.14,0.0002518971280326377,
SIW300H M050,186 - SIW300H M050,22,127.0,0.00025161975192814997,
ODERCO,ODERCO,31,126.93,0.00025148106387590615,
FRONIUS WEG HUAWEI,FRONIUS / WEG/HUAWEI,5,126.89,0.0002514018135603382,
SUNNY CORE 1,SUNNY CORE 1,2,126.47999999999999,0.000250589497825767,
BISTAR TP7F72M 550,BISTAR-TP7F72M-550,5,126.3,0.00025023287140571134,
3300TL G3,3300TL-G3,41,126.11,0.00024985643240676373,
BEL 3K G,BEL-3K-G	,41,126.1,0.0002498366198278717,
HUAWEI SUN2000 36KTL WEG SIW500H ST036 E HUAWEI,HUAWEI / SUN2000-36KTL (WEG SIW500H ST036) e HUAWEI /,2,126.0,0.00024963849403895194,
DEYE E FRONIUS,DEYE E FRONIUS,7,125.89,0.00024942055567114016,
ENOVIGI,ENOVIGI,16,125.35,0.00024835067641097323,
1XSOLAR EDGE,1XSOLAR EDGE,4,125.19999999999999,0.0002480534877275935,
1XHUWAEI SUN2000 20KTL MO,1XHUWAEI//SUN2000-20KTL-MO,6,125.0,0.0002476572361497539,
KEHUA TECH SOLIS,KEHUA TECH | SOLIS,1,125.0,0.0002476572361497539,
SMASUNNY,SMASUNNY,2,125.0,0.0002476572361497539,
SIW100 M010 W00,1920 - SIW100 M010 W00,22,125.0,0.0002476572361497539,
HUAWEI WEG HUAWEI WEG,HUAWEI (WEG)//HUAWEI (WEG),2,125.0,0.0002476572361497539,
SIW400G T025 WO,922 - SIW400G T025 WO,3,125.0,0.0002476572361497539,
SOLARPLANET,SOLARPLANET,9,124.53999999999999,0.0002467458575207228,
RENOVAGI,RENOVAGI,20,124.37,0.00024640904367955916,
RONMA,Ronma,19,124.28,0.00024623073046953133,
LIVOLTEK GROWATT,LIVOLTEK / GROWATT,9,124.17,0.00024601279210171954,
HCP78X9 400W,HCP78X9-400W,12,123.8,0.0002452797266827163,
SOFAR SOLAR SUNGROW,SOFAR SOLAR / SUNGROW,3,123.8,0.0002452797266827163,
REFUONE 5K 2T,refuone 5k-2t,21,123.45,0.00024458628642149696,
FAR SOLAR,FAR SOLAR,17,123.37,0.00024442778579036113,
LP182 182 M 78 MH 590W,LP182*182-M-78-MH-590W,7,123.3,0.00024428909773811726,
AE505HM6L 66,AE505HM6L-66,3,123.0,0.00024369472037135784,
F1 SOLIS F2 RENOVIGI,f1: solis -f2: renovigi,1,123.0,0.00024369472037135784,
CANADIAAN SOALAR,CANADIAAN SOALAR,1,123.0,0.00024369472037135784,
BELENUS LTDA,Belenus ltda,10,122.77,0.0002432390310568423,
FOXESS WEG,FoxESS | WEG,6,122.6,0.0002429022172156786,
GROWATT E SUNGROW,GROWATT e SUNGROW,5,122.5,0.00024270409142675885,
MAXX ENERGIA SOLAR,Maxx Energia solar,9,122.3,0.00024230783984891923,
DEYE E HOYMILES,DEYE E HOYMILES,14,122.16,0.0002420304637444315,
WEG ABB,WEG / ABB,5,122.0,0.0002417134624821598,
INVERSOR ELSYS MICRO INVERSOR,Inversor: ELSYS; Micro Inversor:,21,121.78,0.00024127758574653624,
INVERSOR SOLAR TRIFASICO,Inversor solar trifásico,5,121.62,0.00024096058448426456,
YL335P 35B,YL335P-35b,11,121.46000000000001,0.0002406435832219929,
INVERSOR WDC SOLAR MICRO INVERSOR,Inversor: WDC SOLAR; Micro Inversor:,19,121.44,0.0002406039580642089,
ELENERGY,ELENERGY,13,121.3,0.00024032658195972118,
GROWATT FOXESS,GROWATT / FOXESS,7,121.18,0.00024008883101301744,
SOLAREDGETECHNOLOGIE,SOLAREDGETECHNOLOGIE,2,121.0,0.0002397322045929618,
THECPOWER,THECPOWER,17,120.48,0.0002387019504905788,
GE INVERSORES,GE INVERSORES,12,120.18,0.00023810757312381941,
PRIMO 6 0 1,primo 6.0.1,19,120.17999999999999,0.0002381075731238194,
ABB HUAWEI,ABB / HUAWEI,4,120.15,0.00023804813538714345,
1X SUNGROW 1X WEG,1x SUNGROW + 1x WEG,1,120.0,0.00023775094670376378,
60K MT,60K-MT,2,120.0,0.00023775094670376378,
SHINEFA SOLAR,SHINEFA SOLAR,1,120.0,0.00023775094670376378,
INVERSOR SOLAR MONOFASICO RENO,inversor solar monofasico reno,2,120.0,0.00023775094670376378,
SIW500H ST60,SIW500H-ST60,2,120.0,0.00023775094670376378,
KSG 60K,KSG-60K,2,120.0,0.00023775094670376378,
C6 60K T9 LV 40,1800 - C6-60K-T9-LV-40,2,120.0,0.00023775094670376378,
JAP72S01,jap72s01,2,120.0,0.00023775094670376378,
1XSUNGROW SG60KTL,1XSUNGROW//SG60KTL,2,120.0,0.00023775094670376378,
CPS SCA 60KTL T EU,CPS SCA 60KTL-T/EU,1,120.0,0.00023775094670376378,
SG3K D,SG3K-D,40,120.0,0.00023775094670376378,
HUAWEI TECH WEG,HUAWEI TECH ( WEG),1,120.0,0.00023775094670376378,
RENOVIGI B B POWER SOLIS SOLIS 40K 5G,RENOVIGI/B&B Power/SOLIS - SOLIS 40K-5G,3,120.0,0.00023775094670376378,
CSI 60KTL GI H,470 - CSI-60KTL-GI-H,1,120.0,0.00023775094670376378,
RPI,RPI,2,120.0,0.00023775094670376378,
HUAWEI WEG SUN2000 30KTL M3 SIW500H ST030 M3,HUAWEI/WEG - SUN2000-30KTL-M3/SIW500H ST030-M3,4,120.0,0.00023775094670376378,
MAC60KTL3 X LV MAC60KTL3 X LV,MAC60KTL3-X LV | MAC60KTL3-X LV,1,120.0,0.00023775094670376378,
SIW500H ST030,SIW500H-ST030,3,119.67,0.0002370971316003284,
UL 440M 144,UL-440M-144,10,119.5,0.00023676031775916474,
RENOVIGI B B POWER SOLIS SOLIS 3P20K 4G,RENOVIGI/B&B Power/SOLIS - Solis-3P20K-4G,6,119.32,0.00023640369133910908,
6KTLM G2,101 - 6KTLM-G2,21,119.26,0.0002362848158657572,
ASW25K UT G3,ASW25K-UT-G3,4,118.94,0.00023565081334121383,
STS 8KTL,1082 - STS-8KTL,15,118.84,0.00023545268755229405,
SUNGRAW,SUNGRAW,11,118.8,0.00023537343723672608,
TRIAL,TRIAL,14,118.7,0.00023517531144780633,
WUAWEI,WUAWEI,20,118.56,0.0002348979353433186,
LP210 210 M 66 MH,LP210*210-M-66-MH,2,118.5,0.00023477905986996671,
WEGHUAWEI,WEGHUAWEI,7,118.32,0.00023442243344991103,
WEG SIW200 M085 GOODWE GW 8500 MS,WEG SIW200 M085 (GOODWE GW 8500-MS),14,118.0,0.00023378843092536767,
MID,MID,8,117.78999999999999,0.00023337236676863608,
MI 1500,MI-1500,27,117.7,0.00023319405355860828,
SUN 25K G02,SUN-25K-G02,4,117.34,0.000232480800718497,
CANADIA SOLAR,Canadia Solar,17,117.31,0.00023242136298182105,
FROUNIUS,FROUNIUS,16,117.25999999999999,0.00023232230008736113,
RSM144 7 445M,RSM144-7-445M,8,117.18,0.0002321637994562253,
UNO,UNO,26,117.01,0.00023182698561506168,
HOUMILES,HOUMILES,22,116.97,0.0002317477352994937,
1XGROWATT MAC 60KTL3 X LV,1XGROWATT//MAC 60KTL3-X-LV,2,116.95,0.00023170811014170978,
AUX SOL,AUX SOL,20,116.61,0.00023103448245938245,
15KTLX G3 LV,1398 - 15KTLX-G3-LV,8,116.58,0.00023097504472270649,
TSUM,TSUM,23,116.48,0.00023077691893378668,
SAJ GOODWE,SAJ / GOODWE,9,116.35,0.00023051935540819093,
SOLIS INTELBRAS,SOLIS / INTELBRAS,6,116.34,0.00023049954282929898,
DEYE 1 UNID GROWATT,DEYE- 1 Unid: GROWATT,1,116.0,0.00022982591514697165,
INVERSOR B B POWER,Inversor B&B Power,3,115.75999999999999,0.00022935041325356406,
CS6W 545MS,CS6W-545MS,4,115.73,0.00022929097551688818,
SA,SA,17,115.63,0.00022909284972796835,
INGECON 100TL,INGECON 100TL,1,115.5,0.0002288352862023726,
MIN7000TL X E,742 - MIN7000TL-X(E),16,115.5,0.0002288352862023726,
GOODWE APSYSTEMS,GoodWe/Apsystems,5,115.5,0.0002288352862023726,
SAJ E GROWATT,SAJ e GROWATT,4,115.2,0.00022824090883561318,
RENOVIGI SOLIS B B POWER,RENOVIGI/SOLIS/B&B POWER,2,115.2,0.00022824090883561318,
SG3K S,SG3K-S,29,115.08,0.00022800315788890942,
SOLIS KSTAR,SOLIS / KSTAR,4,115.0,0.0002278446572577736,
STRING WEG HUAWEI,String - WEG - Huawei,6,115.0,0.0002278446572577736,
RENAC E 150 HOPEWIND,98 - RENAC e 150 - HOPEWIND,1,115.0,0.0002278446572577736,
AP,AP,9,114.9,0.0002276465314688538,
7 5KTLM,7.5KTLM,15,114.81,0.00022746821825882598,
MICRO INVERSOR,MICRO INVERSOR |,18,114.51,0.00022687384089206658,
ODEX SOLAR,ODEX SOLAR,29,114.51,0.00022687384089206658,
INVERSOR THINKPOWER MICRO INVERSOR,Inversor: THINKPOWER; Micro Inversor:,52,114.4,0.00022665590252425477,
AP SYSTEMS AP SYSTEMS,AP Systems AP Systems,6,114.36,0.00022657665220868686,
GOOWDE,GOOWDE,9,114.17,0.00022620021320973925,
INVERSOR STRING SIW500,Inversor String SIW500,3,114.0,0.00022586339936857557,
BEL ENERGY BEL 5K G,BEL ENERGY BEL-5K-G,24,113.5,0.00022487277042397658,
OYMILES,OYMILES,9,113.4,0.00022467464463505677,
BS 3K G,582 - BS-3K-G,34,112.76,0.00022340663958597,
CSI 9K S2203A E,1228 - CSI-9K-S2203A-E,11,112.72999999999999,0.00022334720184929405,
CPS SCA5KTL SM EU,1044 - CPS SCA5KTL-SM/EU,23,112.69,0.00022326795153372616,
SOLAR EDGE APSYSTEM,SOLAR EDGE / APSYSTEM,3,112.60000000000001,0.00022308963832369836,
SUNGROW ABB FRONIUS,SUNGROW / ABB /FRONIUS,1,112.6,0.0002230896383236983,
APP SYSTEMS,APP SYSTEMS,15,112.58,0.00022305001316591435,
DHM72X10 550W,DHM72X10-550W,5,112.5,0.0002228915125347785,
530 MLK 36,530 MLK-36,1,112.5,0.0002228915125347785,
EMSZ 335P DG,EMSZ-335P DG,27,112.34,0.00022257451127250685,
ABB 1 EXISTENTE SUNGROW 2 AMPLIACAO,ABB (1-EXISTENTE) / SUNGROW (2-AMPLIAÇÃO),1,112.05,0.0002219999464846394,
HUAWEI SUN2000 40KTL M3 40 0KW 01 WEG SIW500H ST020 20 0KW 03 WEG SIW500H ST012 12 0KW 01,"HUAWEI SUN2000 40KTL-M3/40,0KW/01 WEG SIW500H ST020/20,0KW/03 WEG SIW500H ST012/12,0KW/01",1,112.0,0.0002219008835901795,
MWM 6 12G,MWM 6.12G -,1,112.0,0.0002219008835901795,
DEYE SOFAR SOFAR,DEYE / SOFAR / SOFAR,2,111.63,0.00022116781817117621,
YOUON,YOUON,4,111.39,0.0002206923162777687,
GEOWATT,GEOWATT,17,111.3,0.00022051400306774088,
SUNUNO PLUS,Sununo Plus,20,111.15,0.00022021681438436118,
LIVOLTEK SOLPLANET,"LIVOLTEK, SOLPLANET",12,111.03999999999999,0.00021999887601654937,
RSM156,RSM156-,4,111.0,0.00021991962570098148,
LUX POWER,LUX POWER ,16,110.9,0.00021972149991206168,
EGT 15000 MAX,EGT 15000 MAX,9,110.6,0.00021912712254530225,
N PLUS,N-PLUS,9,110.57000000000001,0.00021906768480862635,
SIW200G M060 W0,SIW200G M060 W0,19,110.52,0.00021896862191416643,
SOLPLANET E HOYMILES,SOLPLANET E HOYMILES,6,110.23,0.000218394057126299,
SOFAR SOLAR GROWATT,SOFAR SOLAR / GROWATT,10,110.1,0.00021813649360070324,
HOPEWIND E 98 RENAC,150 - HOPEWIND e 98 - RENAC,1,110.0,0.00021793836781178343,
INVERSORES TRIFASICOS SUNTRIO PLUS KYOSERVICE,Inversores Trifásicos Suntrio Plus - Kyoservice,1,110.0,0.00021793836781178343,
SIW500H ST030 M3 20 SIW500H ST040,18 - SIW500H - ST030-M3;20 - SIW500H - ST040,1,110.0,0.00021793836781178343,
ABB E SOFAR,ABB E SOFAR,1,110.0,0.00021793836781178343,
JKM530 72HL4 TV,JKM530-72HL4-TV,1,110.0,0.00021793836781178343,
CHSM72M HC 545W,CHSM72M-HC 545W,1,110.0,0.00021793836781178343,
MID 20KTL3 X 872 MAC 30KTL3 XL,440 - MID 20KTL3-X;872 - MAC 30KTL3-XL,1,110.0,0.00021793836781178343,
INVERSOR JINKO MICROINVERSOR,Inversor: JINKO; Microinversor:,1,110.0,0.00021793836781178343,
HUAWEI SUN2000 60KTL MO WEG SIW500H ST060 SUN2000 20KTL WEG SIW500H ST022,HUAWEI / SUN2000 60KTL-MO (WEG SIW500H ST060) + SUN2000-20KTL (WEG SIW500H ST022),1,110.0,0.00021793836781178343,
HUAWEI FRONIUS,HUAWEI FRONIUS,3,110.0,0.00021793836781178343,
S5 GC15K LV 952 S5 GC20K LV,909 - S5-GC15K-LV;952 - S5-GC20K-LV,2,110.0,0.00021793836781178343,
LP182 182 M 60 MH 460W,LP182*182-M-60-MH 460W,2,110.0,0.00021793836781178343,
MAX 50KTL3 XL2 796 MAC 30KTL3 XL,1238 - MAX 50KTL3-XL2;796 - MAC 30KTL3-XL.,1,110.0,0.00021793836781178343,
INOVACARE TECNOLOGIA,INOVACARE TECNOLOGIA,15,109.94,0.00021781949233843153,
SAJ SHENZEN SOFAR,SAJ SHENZEN SOFAR,3,109.8,0.00021754211623394381,
CS6W 550MS,CS6W-550MS,10,109.7,0.00021734399044502406,
D E Y E,D E Y E,24,109.59,0.00021712605207721225,
INVERSOR GRAWATT MICRO INVERSOR,Inversor: GRAWATT; Micro Inversor:,24,109.57,0.0002170864269194283,
ELGYN,ELGYN,3,109.44,0.00021682886339383255,
SUN 7 5K G02P1 EU AM2,"SUN-7,5K-G02P1-EU-AM2",14,109.41,0.0002167694256571566,
INVERSOR SUNWAYS MICRO INVERSOR,Inversor: SUNWAYS; Micro Inversor:,9,109.25,0.0002164524243948849,
SOFAR WEG,"SOFAR, WEG",8,109.12,0.00021619486086928917,
RENOVIGI SOFAR SOLAR,RENOVIGI + SOFAR SOLAR,2,109.0,0.0002159571099225854,
SUNGRON,SUNGRON,7,109.0,0.0002159571099225854,
2X HUAWEI 1X WEG,2x Huawei 1x WEG,3,109.0,0.0002159571099225854,
FRONIUS FOXESS,FRONIUS + FOXESS,2,109.0,0.0002159571099225854,
BEDIM SOLAR,BEDIM SOLAR,17,108.98,0.00021591748476480145,
SUN 25K G02 LV,933 - SUN-25K-G02-LV,5,108.8,0.0002155608583447458,
GW3300 XS 30,GW3300-XS-30,34,108.5,0.00021496648097798636,
CANADIAM,CANADIAM,9,108.5,0.00021496648097798636,
EES10K M1,1605 - EES10K-M1,11,108.4,0.0002147683551890666,
SG15KTL M 449 SG40CX 171 SG20KTL M 448 SG33CX,172 - SG15KTL-M;449 - SG40CX;171 - SG20KTL-M;448 - SG33CX,1,108.0,0.00021397585203338738,
1X HUAWEI SUN2000 60KTL MO WEG SIW500H ST060 1X HUAWEI SUN2000 36KTL WEG SIW500H ST036 1,1x HUAWEI / SUN2000-60KTL-MO (WEG SIW500H ST060) + 1x HUAWEI / SUN2000-36KTL (WEG SIW500H ST036) + 1,1,108.0,0.00021397585203338738,
HUAWEI SUN2000 36KTL WEG SIW500H ST040 2X SUN2000 36KTL,HUAWEI / SUN2000-36KTL (WEG SIW500H ST040) + 2x SUN2000-36KTL,1,108.0,0.00021397585203338738,
672,672,1,108.0,0.00021397585203338738,
CANIDIAN SOLAR,Canidian Solar,3,108.0,0.00021397585203338738,
SIW200G M090 W0,SIW200G M090 W0,6,108.0,0.00021397585203338738,
MID 36KTL3 X,942 - MID 36KTL3-X,3,108.0,0.00021397585203338738,
JAM72S30 540 MR,JAM72S30-540/MR,9,107.78,0.0002135399752977638,
SOLAR SOLAR,SOLAR SOLAR,23,107.53,0.00021304466082546432,
HOYMILES HUAWEI,"HOYMILES, HUAWEI",8,107.52,0.00021302484824657232,
ASW7300 S,ASW7300-S,14,107.32,0.0002126285966687327,
SUN 2000G,SUN-2000G,20,107.23,0.0002124502834587049,
9KTLM G3,1086 - 9KTLM-G3,12,107.19,0.00021237103314313696,
INTEL,INTEL,17,107.18,0.000212351220564245,
SOLIS SOLAR SIW SOLAR INVERTER WEG,SOLIS SOLAR / SIW - SOLAR INVERTER WEG,1,107.0,0.00021199459414418935,
7XHOYMILES,7XHOYMILES,4,106.5,0.00021100396519959034,
GOODWE WEG HUAWEI,GOODWE + WEG/HUAWEI,3,106.5,0.00021100396519959034,
RENOVIGI E WEG,RENOVIGI E WEG,1,106.48,0.00021096434004180638,
RSM144 6 340P,RSM144-6-340P,11,106.36,0.0002107265890951026,
KRIPT SOLAR,Kript Solar,31,106.22,0.00021044921299061487,
BEL 8K G,BEL-8K-G,15,106.06,0.0002101322117283432,
CS6U 330P,CS6U-330P,9,105.97,0.0002099538985183154,
FRONIUNS,Froniuns,6,105.78,0.00020957745951936778,
SOLPLANTE,SOLPLANTE,14,105.08,0.00020819057899692912,
SIW400G T015 W0,1234 - SIW400G - T015 - W0,7,105.0,0.00020803207836579327,
ITELBRAS,Itelbras,16,104.86,0.00020775470226130555,
B B POWER CO LTD,B&B POWER CO LTD,9,104.84,0.0002077150771035216,
INVERSOR SOLAR FOTOVOLTAICO,INVERSOR SOLAR FOTOVOLTAICO,15,104.61,0.00020725938778900604,
1P7K 4G,1P7K 4G,16,104.6,0.00020723957521011404,
JKM450M 60HL4 V,JKM450M-60HL4-V,10,104.6,0.00020723957521011404,
RSM144,RSM144,9,104.47,0.00020698201168451832,
SOLIS KEHUA,SOLIS+KEHUA,2,104.36,0.00020676407331670656,
GROWATT GROWATT DEYE,"growatt, growatt, Deye",2,104.2,0.00020644707205443486,
G8000,G8000,12,104.16,0.00020636782173886695,
TEC POWER,Tec Power,24,104.03999999999999,0.00020613007079216318,
AUX SOLAR,AUX SOLAR	,4,104.0,0.00020605082047659524,
TSM PE15H 350W,TSM-PE15H- 350W,5,104.0,0.00020605082047659524,
HUAWEIWEG,HUAWEIWEG,4,104.0,0.00020605082047659524,
RENOVIGI HUAWEI,"RENOVIGI, HUAWEI",7,104.0,0.00020605082047659524,
WE SOLAR,WE SOLAR,6,103.98,0.00020601119531881129,
SOLAR PLANET,SOLAR PLANET,7,103.61,0.00020527812989980804,
OFAR SOLAR,OFAR SOLAR,12,103.42,0.00020490169090086043,
ABB WEG HUAWEI,ABB / WEG (HUAWEI),3,103.3,0.0002046639399541566,
HYXPOWER,HYXPOWER,16,103.2,0.00020446581416523683,
INTELBRS,INTELBRS,5,103.2,0.00020446581416523683,
SOLAR INVERTER DATASHEET,Solar Inverter Datasheet,3,103.05,0.0002041686254818571,
HUAUWEI,HUAUWEI,5,103.0,0.00020406956258739724,
GESOLAR,GESOLAR,5,103.0,0.00020406956258739724,
PHB3000N XS,PHB3000N-XS,25,102.99,0.00020404975000850524,
HIXIPOWER,HIXIPOWER,15,102.9,0.00020387143679847743,
DURALUXE,Duraluxe,42,102.88,0.00020383181164069348,
SOLAREDE,SOLAREDE,3,102.8,0.00020367331100955763,
GOODYE,GOODYE,5,102.68,0.00020343556006285386,
BENDISOLAR,BENDISOLAR,6,102.67,0.00020341574748396188,
INOVACARE TECNOLOGIA EM ENERGIAS,INOVACARE TECNOLOGIA EM ENERGIAS,18,102.6,0.000203277059431718,
NORTHERN ELECTRIC,Northern Electric,13,102.6,0.000203277059431718,
BEL ENERGY BEL ENERGY,BEL ENERGY/BEL ENERGY,5,102.56,0.00020319780911615007,
HOIMYLES,HOIMYLES,18,102.22,0.00020252418143382273,
SUN2000G3 US220,SUN2000G3-US220,20,102.12,0.00020232605564490298,
30000TL G2,30000TL-G2,4,102.05,0.0002021873675926591,
PHB6000D WS,PHB6000D-WS,15,102.0,0.00020208830469819921,
HUAWEI 2X SUN2000 36KTL WEG,HUAWEI / 2x SUN2000-36KTL (WEG) +,1,102.0,0.00020208830469819921,
PSYSTEMS,PSYSTEMS,18,102.0,0.00020208830469819921,
HUAWEI SUN2000 36KTL WEG SIW500H ST036 HUAWEI SUN2000 33KTL A,HUAWEI / SUN2000-36KTL (WEG SIW500H ST036) + HUAWEI / SUN2000-33KTL-A,1,102.0,0.00020208830469819921,
ABB E SUNGROW,ABB E SUNGROW,2,102.0,0.00020208830469819921,
HUAWEI SUN2000 36KTL WEG SIW500H ST040,HUAWEI / SUN2000-36KTL (WEG SIW500H ST040) +,1,102.0,0.00020208830469819921,
SOLAR NPLUS,solar nplus,15,101.92999999999999,0.00020194961664595531,
RENO 4K PLUS,Reno 4k Plus,23,101.92,0.00020192980406706336,
DASS TECH,Dass Tech,20,101.8,0.0002016920531203596,
EGT 20000 MAX 220V,EGT 20000 MAX 220V,8,101.7,0.0002014939273314398,
1XHUWAEI SUN2000 15KTL MO,1XHUWAEI SUN2000-15KTL-MO,3,101.66,0.00020141467701587188,
DHA,DHA,11,101.63,0.00020135523927919592,
HUAWEI SUN2000 WEG SIW500H 20KTL ST022,HUAWEI / SUN2000 (WEG SIW500H): 20KTL(ST022),1,101.63,0.00020135523927919592,
SANTERNO SUNWAY,SANTERNO SUNWAY,12,101.53,0.0002011571134902761,
GOODWIE,GOODWIE,4,101.45,0.00020099861285914028,
ASTROSEMI,AstroSemi,2,101.4,0.00020089954996468037,
NEO 2250M X2,NEO 2250M-X2,10,101.36,0.00020082029964911245,
HUAWEI HOYMILES,"HUAWEI, HOYMILES",11,101.28,0.0002006617990179766,
FEFUSOL,FEFUSOL,8,101.2,0.00020050329838684075,
ERASOLAR,ERASOLAR,8,101.11,0.00020032498517681295,
RENOVIGI SOLPLANET,RENOVIGI / SOLPLANET,7,101.0,0.00020010704680900113,
KEHUATECH KEHUATECH,"KEHUATECH, KEHUATECH",2,101.0,0.00020010704680900113,
HIXYPOWER,HIXYPOWER,18,101.0,0.00020010704680900113,
ODA555 36V MH,ODA555-36V-MH,5,100.97999999999999,0.00020006742165121718,
NEPE,NEPE,18,100.96,0.00020002779649343322,
PHB8500 MS,PHB8500-MS,12,100.96,0.00020002779649343322,
PHB6000D NS,PHB6000D-NS,8,100.68,0.0001994730442844578,
2XSOLAREDGE,2XSOLAREDGE,2,100.5,0.00019911641786440215,
SOLS,SOLS,15,100.41,0.00019893810465437432,
RENAC KOMECO,RENAC/KOMECO,21,100.34,0.00019879941660213047,
APSYSTEMS SOLIS,APSYSTEMS / SOLIS,9,100.24,0.00019860129081321066,
GROWAT GROWAT,GROWAT / GROWAT,3,100.22,0.0001985616656554267,
SIEMENS,Siemens ,7,100.19,0.00019850222791875074,
GROWATT E 15 SAJ,11 - GROWATT e 15 - SAJ,2,100.0,0.00019812578891980313,
SIW500H ST50,SIW500H-ST50,2,100.0,0.00019812578891980313,
MAX100KTL3 X LV,MAX100KTL3-X LV,1,100.0,0.00019812578891980313,
INVERSOR SOLAR FOTOVOLTAICO ON GRID SMA,Inversor Solar Fotovoltaico On Grid Sma,1,100.0,0.00019812578891980313,
R5 20K T2,794 - R5-20K-T2,2,100.0,0.00019812578891980313,
TSM DE20,TSM-DE20,1,100.0,0.00019812578891980313,
BBBB,bbbb,5,100.0,0.00019812578891980313,
ZCS AZZURRO,ZCS Azzurro,1,100.0,0.00019812578891980313,
GAMESA ENERTRON,GAMESA ENERTRON,1,100.0,0.00019812578891980313,
CSI SERIES GRID TIED PV INVERTER,CSI SERIES GRID-TIED PV Inverter,1,100.0,0.00019812578891980313,
STS 10KTL,1116 - STS-10KTL,9,100.0,0.00019812578891980313,
KIGDOM SOLAR,KIGDOM SOLAR,1,100.0,0.00019812578891980313,
S6 GC50K LV,2034 - S6-GC50K-LV,2,100.0,0.00019812578891980313,
ASW5000 S G2 1341 ASW10000 S,1338 - ASW5000-S-G2;1341 - ASW10000-S,6,100.0,0.00019812578891980313,
DOMAIN,Domain,1,100.0,0.00019812578891980313,
GUANGZHOU SANJING ELECTRIC SA,GUANGZHOU SANJING ELECTRIC (SA,2,100.0,0.00019812578891980313,
20KTX G3 LV,1344 - 20KTX-G3-LV,5,100.0,0.00019812578891980313,
MID25KTL3 X,MID25KTL3-X,3,100.0,0.00019812578891980313,
FRONIUS ECO WEG,FRONIUS ECO / WEG,1,100.0,0.00019812578891980313,
EGT 50000 MAX,EGT 50000 MAX,2,100.0,0.00019812578891980313,
INJETEAM,injeteam,1,100.0,0.00019812578891980313,
ASW50K LT G3,ASW50K-LT-G3,2,100.0,0.00019812578891980313,
ECO 100 3 D,1049 - ECO 100-3-D,1,100.0,0.00019812578891980313,
SUNGROW SOLPLANET,SUNGROW / SOLPLANET,1,100.0,0.00019812578891980313,
WEG SIW500H ST060 HUAWEI SUN2000 60KTL M0 WEG SIW500H ST040,WEG / SIW500H ST060 (HUAWEI / SUN2000-60KTL-M0) + WEG SIW500H ST040,1,100.0,0.00019812578891980313,
FOXESS SUNGROW,FOXESS-SUNGROW,1,100.0,0.00019812578891980313,
SUNNY HIGHPOWER AS SOLAR ES,SUNNY HIGHPOWER / AS Solar ES,1,100.0,0.00019812578891980313,
1XSOFAR 50000TL,1XSOFAR//50000TL,2,100.0,0.00019812578891980313,
HUAWEI SOLPLANET,"HUAWEI, SOLPLANET",3,100.0,0.00019812578891980313,
A P S Y S T E M S,A P s y s t e m s,22,99.97,0.0001980663511831272,
SU,?SU????,13,99.78,0.00019768991218417956,
ENPAHSE,Enpahse,10,99.65,0.00019743234865858382,
RENO 10K,RENO -10K,10,99.53,0.00019719459771188005,
APSYTEM,Apsytem,21,99.25,0.00019663984550290459,
APSYSYTEMS,APsysytems,12,99.22,0.00019658040776622868,
ABB SOFAR,ABB / SOFAR,4,99.15,0.00019644171971398483,
DEYE FOXESS,DEYE / FOXESS,5,99.1,0.00019634265681952491,
R6 25K T2 32,1223 - R6-25K-T2-32,4,99.08,0.00019630303166174096,
PRO 33 0 TL OUTD SX 400,PRO-33.0-TL-OUTD-SX-400,1,99.0,0.0001961445310306051,
KASP80,kasp80,1,99.0,0.0001961445310306051,
KENUA TECH,KENUA TECH,3,99.0,0.0001961445310306051,
RENACRENAC,RENACRENAC,12,99.0,0.0001961445310306051,
