ano_mes,ano,faixa_potencia,marca,soma_kw,qtd_instalacoes,kw_medio_instalacao
2025-11,2025,≤10 kW,HUASUN,408.84000000000003,70,5.840571428571429
2025-11,2025,≤10 kW,Hanersun,15362.81,2688,5.715331101190476
2025-11,2025,≤10 kW,Hanwha Q Cells,85.83,14,6.130714285714285
2025-11,2025,≤10 kW,Helius Energy,5981.85,1002,5.969910179640719
2025-11,2025,≤10 kW,Honor Solar,14496.47,2448,5.921760620915032
2025-11,2025,≤10 kW,Huawei,76.0,15,5.066666666666666
2025-11,2025,≤10 kW,Inimex,5.0,1,5.0
2025-11,2025,≤10 kW,Intelbras,4853.72,881,5.509330306469921
2025-11,2025,≤10 kW,JA Solar,7828.94,1500,5.219293333333333
2025-11,2025,≤10 kW,JINERGY,260.41,44,5.918409090909091
2025-11,2025,≤10 kW,JNG,66.0,9,7.333333333333333
2025-11,2025,≤10 kW,Jinko Solar,5828.84,1018,5.725776031434185
2025-11,2025,≤10 kW,KOMECO,38.4,7,5.485714285714286
2025-11,2025,≤10 kW,Kript,386.58,72,5.369166666666667
2025-11,2025,≤10 kW,LONGi Solar,10038.02,1808,5.552002212389381
2025-11,2025,≤10 kW,Leapton Solar,8426.0,1497,5.628590514362058
2025-11,2025,≤10 kW,Luxen Solar,770.08,125,6.16064
2025-11,2025,≤10 kW,MINASOL,243.45,34,7.160294117647059
2025-11,2025,≤10 kW,Maxeon,181.0,36,5.027777777777778
2025-11,2025,≤10 kW,Nexen,159.21,21,7.581428571428572
2025-11,2025,≤10 kW,Não informado,20181.08,3609,5.591875865890829
2025-11,2025,≤10 kW,ODEX,1215.05,231,5.25995670995671
2025-11,2025,≤10 kW,OSDA,19855.97,3478,5.70901955146636
2025-11,2025,≤10 kW,Ourolux,1016.6,179,5.679329608938548
2025-11,2025,≤10 kW,Outros,20228.12,3605,5.611128987517337
2025-11,2025,≤10 kW,Phono Solar,1977.6,343,5.765597667638484
2025-11,2025,≤10 kW,Pulling Energy,2783.66,516,5.3946899224806195
2025-11,2025,≤10 kW,QN SOLAR,30.22,6,5.036666666666666
2025-11,2025,≤10 kW,RenePV,7545.95,1283,5.881488698363211
2025-11,2025,≤10 kW,ReneSola,4742.8,871,5.445235361653272
2025-11,2025,≤10 kW,Renovigi,1069.05,191,5.597120418848167
2025-11,2025,≤10 kW,Resun,379.98,75,5.066400000000001
2025-11,2025,≤10 kW,Risen Energy,11093.38,1920,5.777802083333333
2025-11,2025,≤10 kW,Ronma Solar,13977.52,2454,5.695810920945395
2025-11,2025,≤10 kW,Runergy,39.0,6,6.5
2025-11,2025,≤10 kW,SAJ,208.43,51,4.086862745098039
2025-11,2025,≤10 kW,Sengi Solar,526.73,77,6.840649350649351
2025-11,2025,≤10 kW,Seraphim,1315.42,215,6.118232558139535
2025-11,2025,≤10 kW,Shinefar,104.61,17,6.153529411764706
2025-11,2025,≤10 kW,Sine Energy,502.07,83,6.049036144578313
2025-11,2025,≤10 kW,Solar N Plus,3320.0,584,5.684931506849315
2025-11,2025,≤10 kW,Solis (Ginlong),106.55000000000001,23,4.632608695652174
2025-11,2025,≤10 kW,Sunergy,635.4,118,5.384745762711864
2025-11,2025,≤10 kW,Sungrow,49.5,11,4.5
2025-11,2025,≤10 kW,Sunova,11954.21,2026,5.900399802566634
2025-11,2025,≤10 kW,Suntech,29.7,5,5.9399999999999995
2025-11,2025,≤10 kW,TAOISTIC,34.010000000000005,5,6.802000000000001
2025-11,2025,≤10 kW,TCL Solar,185.42,32,5.794375
2025-11,2025,≤10 kW,TW Solar,4940.54,929,5.318127018299246
2025-11,2025,≤10 kW,Talesun,1031.95,161,6.4096273291925465
2025-11,2025,≤10 kW,Trina Solar,6375.31,1133,5.626928508384819
2025-11,2025,≤10 kW,Tsun,21232.98,3579,5.93265716680637
2025-11,2025,≤10 kW,Ulica Solar,86.25,10,8.625
2025-11,2025,≤10 kW,VSUN,10.0,1,10.0
2025-11,2025,≤10 kW,WEG,4222.2,849,4.9731448763250885
2025-11,2025,≤10 kW,Xpower,95.6,15,6.373333333333333
2025-11,2025,≤10 kW,Yingli Solar,12.3,3,4.1000000000000005
2025-11,2025,≤10 kW,ZN SHINE,9.9,2,4.95
2025-11,2025,≤10 kW,ZNShine Solar,2444.74,415,5.890939759036144
2025-11,2025,10–20 kW,AE Solar,46.0,3,15.333333333333334
2025-11,2025,10–20 kW,AXITEC,12.0,1,12.0
2025-11,2025,10–20 kW,Amerisolar,75.75,5,15.15
2025-11,2025,10–20 kW,Astronergy,5312.63,365,14.555150684931506
2025-11,2025,10–20 kW,BYD,563.25,36,15.645833333333334
2025-11,2025,10–20 kW,Balfar Solar,52.0,3,17.333333333333332
2025-11,2025,10–20 kW,Bedin Solar,263.7,16,16.48125
2025-11,2025,10–20 kW,Bel Energy,91.43,6,15.238333333333335
2025-11,2025,10–20 kW,Canadian Solar,1703.99,108,15.777685185185184
2025-11,2025,10–20 kW,DAH Solar,4954.53,322,15.386739130434782
2025-11,2025,10–20 kW,DAS Solar,44.25,3,14.75
2025-11,2025,10–20 kW,DMEGC,4462.51,294,15.178605442176872
2025-11,2025,10–20 kW,Elgin,398.74,26,15.336153846153847
2025-11,2025,10–20 kW,Empalux,147.35,9,16.37222222222222
2025-11,2025,10–20 kW,Era Solar,3207.11,212,15.127877358490567
2025-11,2025,10–20 kW,GCL System,385.48,28,13.767142857142858
2025-11,2025,10–20 kW,Gokin Solar,542.27,36,15.063055555555556
2025-11,2025,10–20 kW,HUASUN,288.95,19,15.207894736842105
2025-11,2025,10–20 kW,Hanersun,3112.2,207,15.034782608695652
2025-11,2025,10–20 kW,Hanwha Q Cells,11.25,1,11.25
2025-11,2025,10–20 kW,Helius Energy,1742.44,119,14.64235294117647
2025-11,2025,10–20 kW,Honor Solar,3064.29,208,14.73216346153846
2025-11,2025,10–20 kW,Intelbras,865.38,59,14.667457627118644
2025-11,2025,10–20 kW,JA Solar,1991.45,141,14.123758865248227
2025-11,2025,10–20 kW,JINERGY,12.0,1,12.0
2025-11,2025,10–20 kW,JNG,18.0,1,18.0
2025-11,2025,10–20 kW,Jinko Solar,1636.46,105,15.585333333333333
2025-11,2025,10–20 kW,KOMECO,25.0,2,12.5
2025-11,2025,10–20 kW,Kript,50.32,4,12.58
2025-11,2025,10–20 kW,LONGi Solar,2014.87,134,15.036343283582088
2025-11,2025,10–20 kW,Leapton Solar,2351.67,157,14.978789808917197
2025-11,2025,10–20 kW,Luxen Solar,196.5,12,16.375
2025-11,2025,10–20 kW,MINASOL,84.97,6,14.161666666666667
2025-11,2025,10–20 kW,Maxeon,13.0,1,13.0
2025-11,2025,10–20 kW,Nexen,15.75,1,15.75
2025-11,2025,10–20 kW,Não informado,4600.88,296,15.543513513513513
2025-11,2025,10–20 kW,ODEX,97.0,7,13.857142857142858
2025-11,2025,10–20 kW,OSDA,3444.62,229,15.042008733624453
2025-11,2025,10–20 kW,Ourolux,205.78,13,15.829230769230769
2025-11,2025,10–20 kW,Outros,5140.18,349,14.728309455587393
2025-11,2025,10–20 kW,Phono Solar,526.35,34,15.480882352941178
2025-11,2025,10–20 kW,Pulling Energy,620.01,39,15.897692307692308
2025-11,2025,10–20 kW,RenePV,1959.65,132,14.845833333333333
2025-11,2025,10–20 kW,ReneSola,789.63,51,15.482941176470588
2025-11,2025,10–20 kW,Renovigi,217.51999999999998,14,15.537142857142856
2025-11,2025,10–20 kW,Resun,79.5,6,13.25
2025-11,2025,10–20 kW,Risen Energy,3118.7,206,15.139320388349514
2025-11,2025,10–20 kW,Ronma Solar,3086.55,202,15.279950495049507
2025-11,2025,10–20 kW,Sengi Solar,156.16,10,15.616
2025-11,2025,10–20 kW,Seraphim,276.5,22,12.568181818181818
2025-11,2025,10–20 kW,Shinefar,44.99,3,14.996666666666668
2025-11,2025,10–20 kW,Sine Energy,125.0,7,17.857142857142858
2025-11,2025,10–20 kW,Solar N Plus,746.89,50,14.9378
2025-11,2025,10–20 kW,Solis (Ginlong),20.0,1,20.0
2025-11,2025,10–20 kW,Sunergy,81.5,6,13.583333333333334
2025-11,2025,10–20 kW,Sunova,3042.53,205,14.841609756097562
2025-11,2025,10–20 kW,Suntech,12.0,1,12.0
2025-11,2025,10–20 kW,TAOISTIC,35.0,2,17.5
2025-11,2025,10–20 kW,TCL Solar,15.0,1,15.0
2025-11,2025,10–20 kW,TW Solar,964.56,67,14.396417910447761
2025-11,2025,10–20 kW,Talesun,276.08,18,15.337777777777777
2025-11,2025,10–20 kW,Trina Solar,1836.5,122,15.05327868852459
2025-11,2025,10–20 kW,Tsun,4870.65,316,15.413449367088607
2025-11,2025,10–20 kW,Ulica Solar,60.9,4,15.225
2025-11,2025,10–20 kW,WEG,1087.9,75,14.505333333333335
2025-11,2025,10–20 kW,Xpower,34.4,2,17.2
2025-11,2025,10–20 kW,ZNShine Solar,739.91,48,15.414791666666666
2025-11,2025,20–75 kW,AE Solar,134.0,3,44.666666666666664
2025-11,2025,20–75 kW,Amerisolar,374.7,8,46.8375
2025-11,2025,20–75 kW,Astronergy,6968.12,173,40.27815028901734
2025-11,2025,20–75 kW,BYD,1108.1,24,46.17083333333333
2025-11,2025,20–75 kW,Balfar Solar,265.2,5,53.04
2025-11,2025,20–75 kW,Bedin Solar,803.0,18,44.611111111111114
2025-11,2025,20–75 kW,Bel Energy,454.90000000000003,12,37.90833333333334
2025-11,2025,20–75 kW,Canadian Solar,3955.87,91,43.4710989010989
2025-11,2025,20–75 kW,DAH Solar,12157.33,272,44.69606617647059
2025-11,2025,20–75 kW,DAS Solar,51.85,1,51.85
2025-11,2025,20–75 kW,DMEGC,5836.54,150,38.910266666666665
2025-11,2025,20–75 kW,Elgin,816.29,18,45.349444444444444
2025-11,2025,20–75 kW,Empalux,170.0,4,42.5
2025-11,2025,20–75 kW,Era Solar,5902.34,139,42.462877697841726
2025-11,2025,20–75 kW,GCL System,687.98,14,49.14142857142857
2025-11,2025,20–75 kW,GLOBO BRASIL,25.0,1,25.0
2025-11,2025,20–75 kW,Gokin Solar,1238.67,28,44.238214285714285
2025-11,2025,20–75 kW,Growatt,23.0,1,23.0
2025-11,2025,20–75 kW,HT SAAE,30.0,1,30.0
2025-11,2025,20–75 kW,HUASUN,434.58,9,48.28666666666666
2025-11,2025,20–75 kW,Hanersun,4069.02,99,41.10121212121212
2025-11,2025,20–75 kW,Hanwha Q Cells,21.78,1,21.78
2025-11,2025,20–75 kW,Helius Energy,1786.04,42,42.5247619047619
2025-11,2025,20–75 kW,Honor Solar,2665.34,64,41.6459375
2025-11,2025,20–75 kW,Huawei,50.0,1,50.0
2025-11,2025,20–75 kW,Inimex,75.0,1,75.0
2025-11,2025,20–75 kW,Intelbras,1240.3799999999999,29,42.77172413793103
2025-11,2025,20–75 kW,JA Solar,4517.25,93,48.57258064516129
2025-11,2025,20–75 kW,JINERGY,50.0,1,50.0
2025-11,2025,20–75 kW,JNG,22.0,1,22.0
2025-11,2025,20–75 kW,Jinko Solar,3612.5,81,44.598765432098766
2025-11,2025,20–75 kW,KOMECO,74.0,1,74.0
2025-11,2025,20–75 kW,Kript,187.5,4,46.875
2025-11,2025,20–75 kW,LONGi Solar,2594.41,68,38.15308823529411
2025-11,2025,20–75 kW,Leapton Solar,3478.88,84,41.415238095238095
2025-11,2025,20–75 kW,Luxen Solar,572.4,13,44.03076923076923
2025-11,2025,20–75 kW,MINASOL,62.0,2,31.0
2025-11,2025,20–75 kW,Nexen,276.4,5,55.279999999999994
2025-11,2025,20–75 kW,Não informado,6560.65,170,38.592058823529406
2025-11,2025,20–75 kW,ODEX,50.0,1,50.0
2025-11,2025,20–75 kW,OSDA,6233.73,136,45.83625
2025-11,2025,20–75 kW,Ourolux,197.0,6,32.833333333333336
2025-11,2025,20–75 kW,Outros,10295.19,234,43.996538461538464
2025-11,2025,20–75 kW,Phono Solar,730.21,19,38.432105263157894
2025-11,2025,20–75 kW,Pulling Energy,950.36,20,47.518
2025-11,2025,20–75 kW,QN SOLAR,110.0,2,55.0
2025-11,2025,20–75 kW,QSolar,75.0,1,75.0
2025-11,2025,20–75 kW,RenePV,2632.14,63,41.78
2025-11,2025,20–75 kW,ReneSola,1328.82,34,39.082941176470584
2025-11,2025,20–75 kW,Renovigi,110.0,2,55.0
2025-11,2025,20–75 kW,Resun,36.0,1,36.0
2025-11,2025,20–75 kW,Risen Energy,5726.44,141,40.61304964539007
2025-11,2025,20–75 kW,Ronma Solar,2670.44,67,39.857313432835824
2025-11,2025,20–75 kW,Runergy,75.0,2,37.5
2025-11,2025,20–75 kW,SAJ,75.0,1,75.0
2025-11,2025,20–75 kW,Sengi Solar,332.0,7,47.42857142857143
2025-11,2025,20–75 kW,Seraphim,368.5,10,36.85
2025-11,2025,20–75 kW,Shinefar,338.28,7,48.325714285714284
2025-11,2025,20–75 kW,Sine Energy,125.0,3,41.666666666666664
2025-11,2025,20–75 kW,Solar N Plus,670.79,17,39.45823529411764
2025-11,2025,20–75 kW,Solis (Ginlong),63.94,2,31.97
2025-11,2025,20–75 kW,Sungrow,50.0,1,50.0
2025-11,2025,20–75 kW,Sunova,6869.03,146,47.04815068493151
2025-11,2025,20–75 kW,Suntech,29.0,1,29.0
2025-11,2025,20–75 kW,TCL Solar,25.0,1,25.0
2025-11,2025,20–75 kW,TW Solar,1007.5,27,37.31481481481482
2025-11,2025,20–75 kW,Talesun,190.75,6,31.791666666666668
2025-11,2025,20–75 kW,Trina Solar,5604.13,119,47.093529411764706
2025-11,2025,20–75 kW,Tsun,7476.76,174,42.96988505747127
2025-11,2025,20–75 kW,Ulica Solar,25.0,1,25.0
2025-11,2025,20–75 kW,WEG,2782.97,64,43.48390625
2025-11,2025,20–75 kW,ZNShine Solar,1765.48,43,41.05767441860465
2025-11,2025,75–300 kW,Astronergy,475.0,2,237.5
2025-11,2025,75–300 kW,Canadian Solar,990.4,5,198.07999999999998
2025-11,2025,75–300 kW,DAH Solar,2455.0,11,223.1818181818182
2025-11,2025,75–300 kW,Era Solar,600.0,2,300.0
2025-11,2025,75–300 kW,HUASUN,95.0,1,95.0
2025-11,2025,75–300 kW,Hanersun,485.0,3,161.66666666666666
2025-11,2025,75–300 kW,Helius Energy,120.0,1,120.0
2025-11,2025,75–300 kW,Intelbras,302.5,2,151.25
2025-11,2025,75–300 kW,JA Solar,895.0,5,179.0
2025-11,2025,75–300 kW,Jinko Solar,1355.0,6,225.83333333333334
2025-11,2025,75–300 kW,LONGi Solar,89.91,1,89.91
2025-11,2025,75–300 kW,Leapton Solar,100.0,1,100.0
2025-11,2025,75–300 kW,Nexen,740.0,3,246.66666666666666
2025-11,2025,75–300 kW,Não informado,100.0,1,100.0
2025-11,2025,75–300 kW,OSDA,305.0,2,152.5
2025-11,2025,75–300 kW,Outros,482.0,3,160.66666666666666
2025-11,2025,75–300 kW,ReneSola,210.0,2,105.0
2025-11,2025,75–300 kW,Risen Energy,240.0,1,240.0
2025-11,2025,75–300 kW,Solar N Plus,200.0,2,100.0
2025-11,2025,75–300 kW,Sunova,525.0,3,175.0
2025-11,2025,75–300 kW,Trina Solar,1802.2,8,225.275
2025-11,2025,75–300 kW,Tsun,511.0,3,170.33333333333334
2025-11,2025,75–300 kW,WEG,1050.0,6,175.0
2025-11,2025,300 kW–1 MW,Astronergy,460.0,1,460.0
2025-11,2025,300 kW–1 MW,Bedin Solar,488.0,1,488.0
2025-11,2025,300 kW–1 MW,Canadian Solar,9749.380000000001,10,974.9380000000001
2025-11,2025,300 kW–1 MW,DAH Solar,3000.0,4,750.0
2025-11,2025,300 kW–1 MW,DMEGC,345.0,1,345.0
2025-11,2025,300 kW–1 MW,Era Solar,708.0,1,708.0
2025-11,2025,300 kW–1 MW,HUASUN,2500.0,5,500.0
2025-11,2025,300 kW–1 MW,JA Solar,7580.0,8,947.5
2025-11,2025,300 kW–1 MW,Jinko Solar,9900.0,11,900.0
2025-11,2025,300 kW–1 MW,LONGi Solar,5500.0,6,916.6666666666666
2025-11,2025,300 kW–1 MW,Leapton Solar,499.99,1,499.99
2025-11,2025,300 kW–1 MW,Outros,600.0,1,600.0
2025-11,2025,300 kW–1 MW,Risen Energy,7500.0,8,937.5
2025-11,2025,300 kW–1 MW,Sine Energy,1000.0,1,1000.0
2025-11,2025,300 kW–1 MW,Sunova,499.99,1,499.99
2025-11,2025,300 kW–1 MW,Trina Solar,7998.0,9,888.6666666666666
2025-11,2025,1–5 MW,Amerisolar,2400.0,1,2400.0
2025-11,2025,1–5 MW,Astronergy,2500.0,1,2500.0
2025-11,2025,1–5 MW,Canadian Solar,13000.0,4,3250.0
2025-11,2025,1–5 MW,GCL System,7020.0,2,3510.0
2025-11,2025,1–5 MW,Honor Solar,10000.0,2,5000.0
2025-11,2025,1–5 MW,JA Solar,5000.0,1,5000.0
2025-11,2025,1–5 MW,LONGi Solar,7500.0,2,3750.0
2025-11,2025,1–5 MW,Outros,4075.0,2,2037.5
2025-11,2025,1–5 MW,RenePV,2500.0,1,2500.0
2025-12,2025,≤10 kW,AE Solar,179.35999999999999,29,6.184827586206896
2025-12,2025,≤10 kW,AXITEC,12.73,3,4.243333333333333
2025-12,2025,≤10 kW,Amerisolar,781.75,202,3.870049504950495
2025-12,2025,≤10 kW,Astronergy,27049.69,4836,5.593401571546733
2025-12,2025,≤10 kW,BEYONDSUN,5.0,2,2.5
2025-12,2025,≤10 kW,BYD,1290.27,217,5.94594470046083
2025-12,2025,≤10 kW,Balfar Solar,309.4,46,6.726086956521739
2025-12,2025,≤10 kW,Bedin Solar,2494.9,406,6.145073891625616
2025-12,2025,≤10 kW,Bel Energy,638.1899999999999,120,5.31825
2025-12,2025,≤10 kW,Canadian Solar,5438.53,984,5.526961382113821
2025-12,2025,≤10 kW,Chint Solar,62.589999999999996,11,5.6899999999999995
2025-12,2025,≤10 kW,DAH Solar,24785.85,4155,5.965306859205776
2025-12,2025,≤10 kW,DAS Solar,79.07,12,6.589166666666666
2025-12,2025,≤10 kW,DMEGC,22767.26,3976,5.726172032193158
2025-12,2025,≤10 kW,Deye,90.74,24,3.7808333333333333
2025-12,2025,≤10 kW,Elgin,1934.6399999999999,337,5.740771513353115
2025-12,2025,≤10 kW,Empalux,441.19,72,6.127638888888889
2025-12,2025,≤10 kW,Era Solar,17197.77,2954,5.821858496953284
2025-12,2025,≤10 kW,GCL System,2620.11,460,5.6958913043478265
2025-12,2025,≤10 kW,Gokin Solar,9176.75,1631,5.626456161863887
2025-12,2025,≤10 kW,Growatt,50.25,13,3.8653846153846154
2025-12,2025,≤10 kW,HT SAAE,249.73,43,5.807674418604651
2025-12,2025,≤10 kW,HUASUN,399.86,69,5.795072463768117
2025-12,2025,≤10 kW,Hanersun,12704.38,2213,5.740795300497062
2025-12,2025,≤10 kW,Hanwha Q Cells,53.629999999999995,9,5.958888888888889
2025-12,2025,≤10 kW,Helius Energy,4258.23,728,5.849217032967032
2025-12,2025,≤10 kW,Honor Solar,15400.47,2698,5.708106004447739
2025-12,2025,≤10 kW,Huawei,92.0,19,4.842105263157895
2025-12,2025,≤10 kW,Inimex,3.0,1,3.0
2025-12,2025,≤10 kW,Intelbras,5301.73,954,5.557368972746331
2025-12,2025,≤10 kW,JA Solar,8612.15,1558,5.527695763799743
2025-12,2025,≤10 kW,JINERGY,57.68,11,5.243636363636363
2025-12,2025,≤10 kW,JNG,24.71,3,8.236666666666666
2025-12,2025,≤10 kW,Jinko Solar,5450.88,979,5.567803881511747
2025-12,2025,≤10 kW,KOMECO,64.35,11,5.85
2025-12,2025,≤10 kW,Kript,339.32,65,5.220307692307692
2025-12,2025,≤10 kW,LONGi Solar,13243.96,2332,5.6792281303602055
2025-12,2025,≤10 kW,Leapton Solar,7516.99,1273,5.904941084053417
2025-12,2025,≤10 kW,Luxen Solar,1002.35,158,6.343987341772152
2025-12,2025,≤10 kW,MINASOL,278.87,42,6.6397619047619045
2025-12,2025,≤10 kW,Maxeon,1311.53,258,5.083449612403101
2025-12,2025,≤10 kW,Nexen,150.9,21,7.185714285714286
2025-12,2025,≤10 kW,Não informado,40491.69,7538,5.371675510745556
2025-12,2025,≤10 kW,ODEX,1611.77,297,5.426835016835017
2025-12,2025,≤10 kW,OSDA,24667.4,4310,5.723294663573086
2025-12,2025,≤10 kW,Ourolux,1115.56,193,5.780103626943005
2025-12,2025,≤10 kW,Outros,21678.43,3898,5.561423807080554
2025-12,2025,≤10 kW,Phono Solar,4924.53,781,6.305416133162612
2025-12,2025,≤10 kW,Pulling Energy,3043.11,542,5.6145940959409595
2025-12,2025,≤10 kW,QN SOLAR,73.8,46,1.6043478260869564
2025-12,2025,≤10 kW,RenePV,8866.55,1457,6.0854838709677415
2025-12,2025,≤10 kW,ReneSola,5606.19,1062,5.278898305084746
2025-12,2025,≤10 kW,Renovigi,1184.17,217,5.457004608294931
2025-12,2025,≤10 kW,Resun,526.58,101,5.213663366336634
2025-12,2025,≤10 kW,Risen Energy,9821.27,1689,5.8148431024274725
2025-12,2025,≤10 kW,Ronma Solar,18157.48,3142,5.778956078930618
2025-12,2025,≤10 kW,Runergy,35.0,6,5.833333333333333
2025-12,2025,≤10 kW,SAJ,353.0,80,4.4125
2025-12,2025,≤10 kW,Sengi Solar,672.46,123,5.467154471544716
2025-12,2025,≤10 kW,Seraphim,1125.81,185,6.085459459459459
2025-12,2025,≤10 kW,Shinefar,125.41,20,6.2705
2025-12,2025,≤10 kW,Sine Energy,710.6899999999999,130,5.466846153846153
2025-12,2025,≤10 kW,Solar N Plus,3333.62,560,5.9528928571428565
2025-12,2025,≤10 kW,Solis (Ginlong),76.0,17,4.470588235294118
2025-12,2025,≤10 kW,Sunergy,1405.08,240,5.8545
2025-12,2025,≤10 kW,Sungrow,90.0,20,4.5
2025-12,2025,≤10 kW,Sunova,9957.64,1696,5.87125
2025-12,2025,≤10 kW,Suntech,21.93,4,5.4825
2025-12,2025,≤10 kW,TAOISTIC,28.630000000000003,5,5.726000000000001
2025-12,2025,≤10 kW,TCL Solar,130.53,24,5.43875
2025-12,2025,≤10 kW,TW Solar,3363.23,631,5.33
2025-12,2025,≤10 kW,Talesun,741.92,112,6.624285714285714
2025-12,2025,≤10 kW,Trina Solar,6794.58,1200,5.66215
2025-12,2025,≤10 kW,Tsun,20725.22,3470,5.972685878962537
2025-12,2025,≤10 kW,Ulica Solar,65.4,10,6.540000000000001
2025-12,2025,≤10 kW,VSUN,14.1,2,7.05
2025-12,2025,≤10 kW,WEG,5277.25,985,5.357614213197969
2025-12,2025,≤10 kW,Xpower,99.34,17,5.843529411764706
2025-12,2025,≤10 kW,Yingli Solar,12.6,3,4.2
2025-12,2025,≤10 kW,ZNShine Solar,2871.94,485,5.921525773195876
2025-12,2025,10–20 kW,AE Solar,91.87,6,15.311666666666667
2025-12,2025,10–20 kW,Amerisolar,193.14,14,13.795714285714284
2025-12,2025,10–20 kW,Astronergy,6142.93,441,13.929546485260772
2025-12,2025,10–20 kW,BYD,707.28,46,15.375652173913043
2025-12,2025,10–20 kW,Balfar Solar,98.5,6,16.416666666666668
2025-12,2025,10–20 kW,Bedin Solar,331.7,22,15.077272727272726
2025-12,2025,10–20 kW,Bel Energy,280.1,18,15.561111111111112
2025-12,2025,10–20 kW,Canadian Solar,2265.23,158,14.336898734177215
2025-12,2025,10–20 kW,DAH Solar,6272.21,422,14.863056872037914
2025-12,2025,10–20 kW,DAS Solar,66.7,4,16.675
2025-12,2025,10–20 kW,DMEGC,4836.02,331,14.61033232628399
2025-12,2025,10–20 kW,Elgin,430.0,29,14.827586206896552
2025-12,2025,10–20 kW,Empalux,165.15,11,15.013636363636364
2025-12,2025,10–20 kW,Era Solar,3153.95,210,15.018809523809523
2025-12,2025,10–20 kW,GCL System,503.38,35,14.382285714285715
2025-12,2025,10–20 kW,GLOBO BRASIL,20.0,1,20.0
2025-12,2025,10–20 kW,Gokin Solar,1342.59,92,14.59336956521739
2025-12,2025,10–20 kW,HT SAAE,45.0,3,15.0
2025-12,2025,10–20 kW,HUASUN,186.74,12,15.561666666666667
2025-12,2025,10–20 kW,Hanersun,2644.79,173,15.287803468208093
2025-12,2025,10–20 kW,Hanwha Q Cells,32.0,2,16.0
2025-12,2025,10–20 kW,Helius Energy,1309.16,93,14.076989247311829
2025-12,2025,10–20 kW,Honor Solar,2966.3,211,14.05829383886256
2025-12,2025,10–20 kW,Intelbras,1042.71,72,14.482083333333334
2025-12,2025,10–20 kW,JA Solar,2560.8,181,14.148066298342542
2025-12,2025,10–20 kW,JINERGY,12.0,1,12.0
2025-12,2025,10–20 kW,JNG,20.0,1,20.0
2025-12,2025,10–20 kW,Jinko Solar,1515.55,105,14.433809523809524
2025-12,2025,10–20 kW,KOMECO,50.0,3,16.666666666666668
2025-12,2025,10–20 kW,Kript,86.5,6,14.416666666666666
2025-12,2025,10–20 kW,LONGi Solar,3226.34,230,14.027565217391304
2025-12,2025,10–20 kW,Leapton Solar,2504.66,170,14.733294117647057
2025-12,2025,10–20 kW,Luxen Solar,228.47,14,16.319285714285716
2025-12,2025,10–20 kW,MINASOL,214.32999999999998,14,15.309285714285712
2025-12,2025,10–20 kW,Maxeon,189.07999999999998,13,14.544615384615383
2025-12,2025,10–20 kW,Nexen,36.0,2,18.0
2025-12,2025,10–20 kW,Não informado,8206.03,543,15.112394106813998
2025-12,2025,10–20 kW,ODEX,134.1,9,14.899999999999999
2025-12,2025,10–20 kW,OSDA,4770.71,320,14.90846875
2025-12,2025,10–20 kW,Ourolux,259.55,17,15.26764705882353
2025-12,2025,10–20 kW,Outros,5108.47,352,14.512698863636365
2025-12,2025,10–20 kW,Phono Solar,1417.55,93,15.24247311827957
2025-12,2025,10–20 kW,Pulling Energy,737.15,49,15.043877551020408
2025-12,2025,10–20 kW,QN SOLAR,15.54,1,15.54
2025-12,2025,10–20 kW,QSolar,11.0,1,11.0
2025-12,2025,10–20 kW,RenePV,2418.02,164,14.744024390243903
2025-12,2025,10–20 kW,ReneSola,754.85,50,15.097000000000001
2025-12,2025,10–20 kW,Renovigi,352.93,27,13.071481481481483
2025-12,2025,10–20 kW,Resun,79.0,5,15.8
2025-12,2025,10–20 kW,Risen Energy,3741.52,269,13.90899628252788
2025-12,2025,10–20 kW,Ronma Solar,3300.53,232,14.226422413793104
2025-12,2025,10–20 kW,SAJ,15.0,1,15.0
2025-12,2025,10–20 kW,Sengi Solar,169.0,11,15.363636363636363
2025-12,2025,10–20 kW,Seraphim,226.31,16,14.144375
2025-12,2025,10–20 kW,Shinefar,31.1,2,15.55
2025-12,2025,10–20 kW,Sine Energy,128.15,9,14.238888888888889
2025-12,2025,10–20 kW,Solar N Plus,664.81,46,14.452391304347826
2025-12,2025,10–20 kW,Sunergy,283.3,21,13.49047619047619
2025-12,2025,10–20 kW,Sunova,2511.61,169,14.861597633136096
2025-12,2025,10–20 kW,Suntech,66.43,5,13.286000000000001
2025-12,2025,10–20 kW,TCL Solar,30.0,2,15.0
2025-12,2025,10–20 kW,TW Solar,805.04,59,13.644745762711864
2025-12,2025,10–20 kW,Talesun,183.9,12,15.325000000000001
2025-12,2025,10–20 kW,Trina Solar,2270.83,157,14.46388535031847
2025-12,2025,10–20 kW,Tsun,5028.77,341,14.747126099706746
2025-12,2025,10–20 kW,Ulica Solar,27.5,2,13.75
2025-12,2025,10–20 kW,VSUN,17.0,1,17.0
2025-12,2025,10–20 kW,WEG,1382.96,93,14.870537634408603
2025-12,2025,10–20 kW,ZNShine Solar,950.82,63,15.092380952380953
2025-12,2025,20–75 kW,AE Solar,631.88,12,52.656666666666666
2025-12,2025,20–75 kW,AXITEC,40.0,1,40.0
2025-12,2025,20–75 kW,Amerisolar,151.35,4,37.8375
2025-12,2025,20–75 kW,Astronergy,7351.59,173,42.49473988439306
